time,uv_sensor,volts,uv index,Temp_avg,Temp_min,Temp_max,Humidity,cloud cover
2021-11-21 16:06,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:06,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:07,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:07,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:08,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:08,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:09,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:09,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:10,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:10,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:11,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:11,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:12,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:12,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:13,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:13,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:14,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:14,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:15,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:15,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:16,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:16,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:17,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:17,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:18,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:18,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:19,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:19,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:20,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:20,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:21,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:21,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:22,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:22,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:23,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:23,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:24,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:25,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:25,2,0.00195312,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:26,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:26,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:27,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:27,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:28,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:28,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:29,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:29,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:30,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:32,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:32,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:33,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:33,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:34,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:34,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:35,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:35,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:36,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:36,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:37,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:37,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:38,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:38,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:39,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:39,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:40,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:40,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:41,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:41,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:42,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:42,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:43,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:44,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:44,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
2021-11-21 16:45,1,0.000976562,0,8.4,4.6,12.8,84.6,9.4
