지점,지점명,일시,Aerosol,Temp_avg,Temp_min,Temp_max,Humidity,sunshine time,Total daylight hours,cloud cover,cumulative UV,Maximum UV
129,서산,2017-09-18,5.348,20.2,14.4,26.7,81.8,12.3,11,1.8,0.81,0.179
129,서산,2017-09-19,32.745,23,18.1,26.8,88.6,12.3,3.3,6.8,0.42,0.106
129,서산,2017-09-23,8.974,20.3,14.2,25.2,89.4,12.1,6.1,7.9,0.56,0.192
129,서산,2017-09-24,15.179,22.1,18.8,26.4,92,12.1,4.7,8,0.43,0.154
129,서산,2017-09-25,33.848,22.6,19,28.6,79.8,12.1,9.3,3.4,0.71,0.188
129,서산,2017-09-26,43.672,23,16.3,30.2,75.3,12,7.2,5.1,0.68,0.206
129,서산,2017-09-27,12.337,20.2,16.3,25.1,82.1,12,3,7.9,0.59,0.223
129,서산,2017-09-28,9.912,18.9,11.7,24,60.4,11.9,10.7,2.9,0.88,0.206
129,서산,2017-09-29,5.651,14.5,7.9,21.2,68.3,11.9,9.5,4,0.92,0.187
129,서산,2017-10-01,6.677,16.1,13.4,19,88.5,11.8,0,9.4,0.22,0.057
129,서산,2017-10-05,5.547,17,10.5,21.9,76.4,11.7,3.5,7.5,0.49,0.141
129,서산,2017-10-06,3.307,18,13.8,22.2,74.9,11.6,4.3,6.6,0.58,0.195
129,서산,2017-10-09,8.053,20.1,15.3,25.8,85.8,11.5,9.4,3.8,0.71,0.2
129,서산,2017-10-10,6.464,20.3,16.8,24.9,91.6,11.5,1.8,9,0.49,0.159
129,서산,2017-10-11,3.704,16,13,20.4,84.6,11.4,0.1,9.9,0.37,0.159
129,서산,2017-10-12,5.206,11.2,5.8,14,80.4,11.4,0,6.8,0.26,0.113
129,서산,2017-10-13,7.061,11.5,4,17.4,69.4,11.4,8.2,3.3,0.69,0.181
129,서산,2017-10-14,8.109,13.5,6.1,19.8,58.5,11.3,8.2,5,0.65,0.176
129,서산,2017-10-15,8.208,14.9,8.3,20.9,56.5,11.3,6.9,5.5,0.62,0.197
129,서산,2017-10-16,8.35,15.7,11.9,20.6,62.5,11.3,2.3,7.3,0.46,0.165
129,서산,2017-10-17,18.325,14.6,7.7,21.9,64,11.2,10.1,2.6,0.53,0.16
129,서산,2017-10-18,12.872,16.4,10.9,18.7,61.9,11.2,0.1,9.1,0.3,0.103
129,서산,2017-10-19,9.927,15.6,11,21.5,68.1,11.1,9,2.6,0.61,0.174
129,서산,2017-10-20,18.782,15.6,9.4,22.9,71.3,11.1,10.1,0.3,0.62,0.149
129,서산,2017-10-21,23.285,15.6,10,22.6,72.5,11.1,10.1,0,0.6,0.141
129,서산,2017-10-22,17.498,15.8,9.3,23.1,57.4,11,10.1,1,0.62,0.147
129,서산,2017-10-23,9.445,12.6,7.5,18.8,61.1,11,10.1,1.1,0.58,0.138
129,서산,2017-10-24,15.497,12.1,6.3,19.8,76.3,10.9,7.9,2.4,0.55,0.126
129,서산,2017-10-25,12.247,11.5,4.9,19.7,80.3,10.9,9.7,2.6,0.57,0.143
129,서산,2017-10-26,21.044,13.4,6.4,20.3,71.8,10.9,4.5,7.9,0.47,0.136
129,서산,2017-10-27,31.983,15.4,10.5,21.5,68.1,10.8,8.4,2.8,0.52,0.149
129,서산,2017-10-28,22.929,15.8,11,23.2,72.1,10.8,10,0,0.58,0.144
129,서산,2017-10-29,21.608,11.6,8,16.7,60.9,10.8,7.4,0.6,0.51,0.147
129,서산,2017-10-30,6.97,6.8,1.9,12.2,54.8,10.7,10.2,0,0.58,0.145
129,서산,2017-10-31,11.076,8.4,0.4,16.3,77.6,10.7,10.1,2,0.56,0.138
129,서산,2018-11-22,12.1,3.6,-0.4,8.2,57.9,10,7.9,1.4,0.45,0.063
129,서산,2018-11-23,13.1,2.1,-2.9,7.3,51.3,10,9,3.8,0.45,0.051
129,서산,2018-11-24,35.5,7.3,-0.1,11.7,77,10,4.7,6.8,0.34,0.045
129,서산,2018-11-25,32.8,6.3,1.8,11.3,85,10,5.1,6.1,0.43,0.061
129,서산,2018-11-26,42.4,5.7,0.4,14.1,81.4,9.9,9,0,0.48,0.063
129,서산,2018-11-27,93,7.2,0.4,12.7,78.9,9.9,3.7,5.3,0.35,0.054
129,서산,2018-11-28,91,5.7,0.3,10.5,38.1,9.9,6.2,3.9,0.41,0.06
129,서산,2018-11-29,55.4,4.3,-0.6,8.4,53.8,9.9,0.4,4.9,0.16,0.017
129,서산,2018-11-30,33.5,2.9,-2,9.2,66.5,9.9,8.9,1.3,0.49,0.058
129,서산,2018-12-01,31.5,4.8,-1.1,11.2,72,9.8,6.2,7.6,0.36,0.049
129,서산,2018-12-02,51.8,9.1,0.2,16.4,64.9,9.8,3.9,7.5,0.36,0.049
129,서산,2018-12-03,23.7,12.5,10,14.4,94.3,9.8,0,8.6,0.08,0.013
129,서산,2018-12-26,22.4,0.5,-3,4.1,50.4,9.7,8.3,5.9,0.43,0.062
129,서산,2018-12-27,12.6,-6.2,-7.5,-3,48,9.7,8.8,3.4,0.43,0.059
129,서산,2018-12-28,16.3,-7.6,-12.2,-5.5,65,9.7,5.5,4.9,0.41,0.067
129,서산,2018-12-29,20.7,-4.1,-7.1,-1.4,55.5,9.7,7.8,3.6,0.43,0.067
129,서산,2018-12-30,12.1,-5.4,-8.8,-0.4,60.8,9.7,8.9,2.9,0.45,0.061
129,서산,2018-12-31,17.5,-4.5,-12.3,1.4,63.4,9.7,8.9,3.1,0.43,0.053
,서산,2011-02-06,90.181,1.1,-3.1,4.9,83.3,10.5,0,6.6,0.16,0.018
,서산,2011-02-08,79.191,3.3,-1.2,8.9,56.9,10.6,7.1,4.6,0.45,0.048
,서산,2011-02-18,79.112,0,-6.6,8.5,71,11,9.5,0,0.65,0.08
,서산,2011-02-21,21.441,4.6,-1,13.1,58.1,11.1,10,0.1,0.7,0.081
,서산,2011-02-24,38.23,4.7,-2.5,11.7,79.5,11.2,9,3,0.72,0.093
,서산,2011-02-26,29.646,6.6,-2.7,14.3,44.3,11.3,8.1,4.9,0.67,0.092
,서산,2011-02-27,21.231,7.1,5.4,11,91.6,11.3,0,10,0.08,0.018
,서산,2011-02-28,5.948,4.1,2.9,6.8,88.6,11.3,0,10,0.27,0.064
,서산,2011-03-08,18.29,1.5,-5,7.3,64,11.6,8.9,1,0.6,0.088
,서산,2011-03-09,19.989,1.8,-2.3,6.2,47.3,11.7,9.5,1.4,0.87,0.086
,서산,2011-03-10,21.941,1.3,-5.8,7,71,11.7,8.2,0.9,0.81,0.085
,서산,2011-03-11,39.428,3.5,-4.5,10.6,66.1,11.8,10.3,1.3,0.85,0.099
,서산,2011-03-12,39.746,7.7,0.7,13,68.6,11.8,10,2.5,0.81,0.105
,서산,2011-03-13,14.916,10,6.5,13.9,79.5,11.8,4.1,5.9,0.56,0.092
,서산,2011-03-14,30.335,6.3,2.2,9.2,81.8,11.9,0,9.3,0.25,0.036
,서산,2011-03-17,13.735,0.8,-5.7,7.2,47.1,12,10.8,0,0.98,0.121
,서산,2011-03-18,17.414,4.7,-4.2,11,52.4,12,6.7,4,0.82,0.141
,서산,2011-03-19,212.209,9.4,5,14.8,53.5,12.1,6.1,7.6,0.75,0.122
,서산,2011-03-20,111.03,5.9,3.3,10.4,78.3,12.1,3.2,8.5,0.61,0.123
,서산,2011-03-21,94.798,7.2,3.9,12.5,56,12.2,5,8.1,0.61,0.122
,서산,2011-03-23,16.144,1.9,-5,7.9,54.1,12.2,11,0.4,0.92,0.124
,서산,2011-03-25,22.928,2.3,-1.4,6,57.3,12.3,11.1,0.3,1.04,0.123
,서산,2011-03-27,12.61,4.5,-3,9.3,70.6,12.4,7.5,5.6,0.78,0.1
,서산,2011-03-29,24.323,4.3,0.1,10.2,76.8,12.5,6.9,3.6,0.9,0.111
,서산,2011-03-30,33.971,5,-1.8,12,79.8,12.5,10.8,1.3,0.93,0.117
,서산,2011-03-31,60.681,6.9,1.5,14.5,78.1,12.5,8.2,3.8,0.76,0.105
,서산,2011-04-01,36.346,7.6,-1.2,15.9,55.3,12.6,10.8,1.1,0.86,0.152
,서산,2011-04-02,31.675,6.9,2.5,12.2,70.1,12.6,0,8.6,0.33,0.058
,서산,2011-04-03,29.252,7.2,1.1,14.5,71.9,12.7,5.7,3.1,0.83,0.118
,서산,2011-04-04,20.53,7.3,-0.2,15.4,53.5,12.7,11.1,0,1.02,0.13
,서산,2011-04-05,25.466,7.7,-1.1,17.6,42.6,12.7,11.9,0,1.14,0.16
,서산,2011-04-06,21.974,8.2,-0.7,16,52,12.8,5.3,6.8,0.85,0.161
,서산,2011-04-07,7.884,9.5,7.8,12.2,97.3,12.8,0,10,0.18,0.042
,서산,2011-04-08,16.59,9.8,4.3,17.5,66.9,12.9,9.4,3.4,1.12,0.177
,서산,2011-04-10,79.864,9.3,3.4,14.3,76.6,12.9,3,8.3,0.55,0.073
,서산,2011-04-11,35.017,8.7,2.2,14.2,45.3,13,12.1,1.3,1.03,0.135
,서산,2011-04-12,23.69,7.5,-0.3,14.6,64.1,13,10.3,0.3,1.2,0.152
,서산,2011-04-13,21.054,9.6,3.1,15.8,63.3,13,10.9,0,0.88,0.137
,서산,2011-04-14,18.552,10,1.5,16.3,59,13.1,8.7,4.8,1.01,0.143
,서산,2011-04-15,10.803,10.9,8,14.6,90.3,13.1,0.4,7.9,0.47,0.068
,서산,2011-04-16,33.775,9.3,3.2,16.2,44,13.2,12.3,0,1.25,0.169
,서산,2011-04-18,20.484,7.1,5.1,9.8,75.1,13.2,0.8,8.6,0.69,0.118
,서산,2011-04-19,25.447,10,4.8,15.3,55.5,13.3,9.7,3.6,0.98,0.132
,서산,2011-04-20,27.873,9.6,4.7,16.3,66.8,13.3,10.5,0.8,1.17,0.158
,서산,2011-04-21,17.708,12.2,4,17.4,43.6,13.3,2.9,8.4,0.84,0.191
,서산,2011-04-22,14.886,9.9,7.4,12.5,93.5,13.4,0,9.3,0.33,0.101
,서산,2011-04-23,33.511,9.1,4.2,14,67.1,13.4,12,1.8,1.17,0.144
,서산,2011-04-24,26.843,8.5,1.8,14.3,73.3,13.5,10.6,3.5,1.2,0.137
,서산,2011-04-25,21.375,11,5.4,16.7,70.5,13.5,6.4,6.5,0.98,0.152
,서산,2011-04-26,27.093,12.8,10,16.8,78.9,13.5,0,10,0.5,0.112
,서산,2011-04-27,28.668,10.8,6.5,15,74,13.5,6.7,5.6,1.13,0.147
,서산,2011-04-28,18.401,10.2,6.4,15.1,61,13.6,11.2,1.8,1.35,0.173
,서산,2011-04-29,15.836,14.3,5.3,18.9,47.5,13.6,2.7,8.9,0.75,0.153
,서산,2011-04-30,37.035,14.5,12,17.8,94,13.7,0,10,0.16,0.071
,서산,2011-05-01,122.749,11.9,9,14.5,79,13.7,8.3,3.4,0.99,0.137
,서산,2011-05-02,164.299,12.9,7.4,19,75.9,13.7,9.4,3.9,1.14,0.182
,서산,2011-05-03,153.625,13.3,7.6,20,67.4,13.8,10.2,1.6,1.06,0.135
,서산,2011-05-04,14.519,13.4,5.6,21.7,59.6,13.8,10,3.3,1.15,0.181
,서산,2011-05-05,21.214,14.4,7.3,21.4,59.3,13.8,11.9,0.6,1.25,0.172
,서산,2011-05-06,22.969,14.9,9.4,19,76.6,13.8,0,8.5,0.38,0.095
,서산,2011-05-07,10.571,14.8,12.5,19.9,90.1,13.9,3.8,8.5,0.55,0.134
,서산,2011-05-08,44.814,16.6,9.7,22.9,69,13.9,4.6,8.8,0.94,0.173
,서산,2011-05-09,16.677,17.5,13.8,21.7,91.9,13.9,0,10,0.43,0.124
,서산,2011-05-10,3.155,16.6,15.4,17.3,98.9,14,0,10,0.25,0.058
,서산,2011-05-11,2.367,17.1,15.4,19.8,85.1,14,0.1,8,0.45,0.174
,서산,2011-05-12,39.296,15.9,12.6,21.6,63.6,14,4.3,5.5,1,0.259
,서산,2011-05-13,41.205,14.4,9.7,19.4,58.9,14.1,12.2,0,1.23,0.204
,서산,2011-05-14,26.576,15.9,11,22.2,56.6,14.1,12.3,0,1.34,0.194
,서산,2011-05-15,46.529,16.1,12.4,20.4,64,14.1,10.2,2.9,1.13,0.144
,서산,2011-05-16,43.452,14.8,9.1,21.9,63.3,14.2,9.7,3.1,1.26,0.182
,서산,2011-05-17,20.318,14.3,7,20.6,64.6,14.2,11.6,1.8,1.1,0.171
,서산,2011-05-18,25.36,18.2,11.7,22.6,68.8,14.2,8.4,5.6,1.01,0.128
,서산,2011-05-19,24.402,19.8,17.8,23.1,69.3,14.2,8.6,5.9,1.12,0.164
,서산,2011-05-20,10.747,17.8,15.5,19.8,91.3,14.3,0,9.8,0.23,0.046
,서산,2011-05-21,21.704,14.2,12.2,16.5,90.1,14.3,0,10,0.2,0.03
,서산,2011-05-22,16.279,16.2,11.5,22.2,61.9,14.3,7.4,9.5,0.99,0.216
,서산,2011-05-23,26.148,16.8,11.5,23.5,57.8,14.3,6.4,5.3,0.86,0.202
,서산,2011-05-24,40.5,18.6,10,25.6,50,14.3,8.2,4.5,1.18,0.209
,서산,2011-05-25,75.697,20.9,15,27.6,53.3,14.4,2.4,8.8,0.86,0.207
,서산,2011-05-26,15.546,17.7,15.6,22.5,64.9,14.4,0,8.3,0.51,0.168
,서산,2011-05-27,9.696,18.4,14.6,23.2,60.6,14.4,7.7,5.3,1.31,0.222
,서산,2011-05-28,16.941,18.8,12.4,25.6,63.8,14.4,9,5.4,1.21,0.209
,서산,2011-05-30,12.421,19.4,14,25,56.9,14.5,7.4,6.8,1.09,0.208
,서산,2011-05-31,16.386,18.5,16,22.2,65.5,14.5,0,10,0.59,0.109
,서산,2011-06-01,13.912,16.5,14,19.3,88.5,14.5,2,8.8,0.6,0.109
,서산,2011-06-02,23.542,16.3,13,21.8,86.8,14.5,8.2,6.9,0.81,0.157
,서산,2011-06-03,23.172,16.7,12.4,21.3,85.8,14.5,6.7,6.3,1.14,0.203
,서산,2011-06-04,11.281,16.7,15.8,18.3,90.5,14.6,0,10,0.43,0.065
,서산,2011-06-05,7.085,19.4,14,26.1,72.9,14.6,10.5,4,1.15,0.205
,서산,2011-06-06,3.933,18.5,12.1,24.9,65.8,14.6,6.7,6.3,1.18,0.225
,서산,2011-06-07,10.595,18.5,12.9,24.6,71.4,14.6,8.1,4,1.16,0.184
,서산,2011-06-08,19.428,18.9,14,24,76.8,14.6,11.1,3.1,1.13,0.18
,서산,2011-06-09,10.392,18.2,16.8,20.6,91.5,14.6,0,9.3,0.57,0.113
,서산,2011-06-10,57.93,20.1,17,23.4,82.5,14.6,0,9.5,0.39,0.062
,서산,2011-06-11,50.61,21.8,16,28.8,66.1,14.6,12.9,5.5,1.43,0.206
,서산,2011-06-12,17.822,21,15.1,27.6,65.3,14.6,10.4,5.1,1.18,0.202
,서산,2011-06-13,13.565,18.8,16.1,23.8,80.5,14.7,9.7,6.3,1.13,0.194
,서산,2011-06-14,10.843,19.7,14.5,26.6,77.4,14.7,9.3,6.9,1.03,0.181
,서산,2011-06-15,17.079,21.8,16,28.7,65.4,14.7,10.9,3.6,1.3,0.192
,서산,2011-06-16,29.565,23.6,16.8,30.3,51,14.7,12.9,0,1.48,0.205
,서산,2011-06-17,22.615,21,17.6,26.7,70.9,14.7,6.5,7.4,1.16,0.201
,서산,2011-06-18,22.473,21.6,17.1,27,66.3,14.7,7.2,6.3,1.11,0.186
,서산,2011-06-19,28.295,23.7,16.6,30.8,61.5,14.7,11.8,1,1.4,0.202
,서산,2011-06-22,7.596,21.5,19.1,25,93,14.7,0.8,9.8,0.82,0.27
,서산,2011-06-23,4.01,20.9,20,22.5,97.9,14.7,0,10,0.19,0.039
,서산,2011-06-24,11.189,19.8,18.6,20.9,97,14.7,0,10,0.24,0.05
,서산,2011-06-25,5.885,19.6,18.6,21.1,94.9,14.7,0,10,0.36,0.157
,서산,2011-06-26,8.216,20.5,18.4,24.4,87.6,14.7,0,10,0.37,0.136
,서산,2011-06-27,57.216,19.2,18.5,20.5,91.3,14.7,0,10,0.85,0.28
,서산,2011-06-28,32.528,22.7,17.2,27.9,79.8,14.7,9.2,8.3,1.34,0.226
,서산,2011-06-29,7.873,22.3,20.5,24.9,94.3,14.7,0,10,0.32,0.081
,서산,2011-06-30,6.045,24.2,21.4,27.3,87.5,14.7,0.9,9.5,0.92,0.225
,서산,2011-07-01,22.367,22.9,20.3,26.5,88.8,14.7,4.5,7.9,1.08,0.226
,서산,2011-07-02,31.841,23.6,21.3,28.1,91,14.6,3.2,9,1.05,0.256
,서산,2011-07-03,41.312,21.6,19.8,23.2,97.9,14.6,0,10,0.19,0.073
,서산,2011-07-04,24.93,20.9,17.9,25.9,87.6,14.6,9.7,4,1.38,0.246
,서산,2011-07-05,22.446,22.3,18.4,27.3,78.5,14.6,11,2.8,1.41,0.239
,서산,2011-07-06,25.08,23.2,18.1,30,75.6,14.6,4.9,7.5,0.93,0.238
,서산,2011-07-07,24.453,22.2,20.6,23.9,93.6,14.6,0,10,0.27,0.087
,서산,2011-07-08,9.224,21.1,20,23.2,97.3,14.6,0,10,0.37,0.078
,서산,2011-07-09,5.616,23.2,20.9,27.8,92.9,14.6,0.2,10,0.54,0.205
,서산,2011-07-10,5.101,23.1,21.5,26.9,91.3,14.5,0.4,10,0.34,0.139
,서산,2011-07-12,4.188,22.9,20.5,25,95.6,14.5,0,10,0.22,0.059
,서산,2011-07-13,8.838,24.2,22.7,25.6,91.4,14.5,0,10,0.36,0.138
,서산,2011-07-14,4.784,24.4,22.3,27.5,92,14.5,0,10,0.61,0.147
,서산,2011-07-15,4.304,23.5,21.6,26.5,93.3,14.5,0,10,0.38,0.106
,서산,2011-07-16,4.509,24.8,21.3,27.2,89.5,14.4,0.9,9.3,1.01,0.243
,서산,2011-07-17,10.276,24.6,22.3,29.4,87.6,14.4,1.3,9,0.99,0.298
,서산,2011-07-19,5.981,27.9,23.4,32.7,62.6,14.4,12.4,0.8,1.53,0.274
,서산,2011-07-20,7.754,27.1,22.3,31.6,60.3,14.4,12.1,1.5,1.34,0.278
,서산,2011-07-21,7.93,25.2,21.9,28.5,74.1,14.3,5,6.8,1.13,0.279
,서산,2011-07-22,16.611,23.6,22.9,25.7,88.3,14.3,0,9.8,0.48,0.166
,서산,2011-07-23,25.332,24.1,22.4,26.7,89.8,14.3,1.5,9,0.63,0.138
,서산,2011-07-24,35.232,23.4,21.7,25.5,94.6,14.3,0.2,9.9,0.59,0.161
,서산,2011-07-25,33.45,25.3,23,29.2,82.4,14.2,4.1,8.5,1.14,0.189
,서산,2011-07-26,20.882,26,22.9,29.7,82.5,14.2,1,10,0.8,0.158
,서산,2011-07-27,23.419,26.1,25.2,26.9,89.3,14.2,0,9.5,0.7,0.208
,서산,2011-07-28,22.832,25.6,24.6,27.3,89.5,14.2,0.1,9.8,0.69,0.177
,서산,2011-07-30,9.478,25.8,24.5,28.5,87.9,14.1,2.6,9,0.98,0.187
,서산,2011-07-31,7.998,25.1,23.7,26.8,90.3,14.1,0.1,9.5,0.4,0.113
,서산,2011-08-01,21.098,24,22.2,27.7,90.8,14,0.2,9.3,0.71,0.171
,서산,2011-08-03,40.73,25.7,22.2,29.6,84.5,14,1.1,7.5,0.9,0.227
,서산,2011-08-05,24.41,27.7,23.3,32.9,76.1,13.9,11.9,2.5,1.36,0.268
,서산,2011-08-06,10.062,27.9,23.7,31.8,71,13.9,3.3,7.1,1.25,0.316
,서산,2011-08-07,9.696,27.3,23.7,30.7,72.5,13.9,2.2,8.9,0.62,0.205
,서산,2011-08-08,39.106,24.1,23.3,26.4,88.6,13.8,0,10,0.21,0.047
,서산,2011-08-09,20.387,24.3,23.1,26.9,90.6,13.8,4,8.5,0.62,0.208
,서산,2011-08-10,7.722,23,22,23.8,98.4,13.8,0,10,0.31,0.112
,서산,2011-08-11,6.192,24.7,23.3,28,95.3,13.7,1.5,10,0.62,0.195
,서산,2011-08-13,8.616,24.8,23.9,26.3,88.6,13.7,0.1,9.3,0.57,0.191
,서산,2011-08-14,42.643,24.4,22.7,27.2,92.9,13.6,0.1,9.6,0.75,0.211
,서산,2011-08-15,34.648,24.3,22.6,26.7,92.6,13.6,0,9.5,0.62,0.189
,서산,2011-08-16,40.395,24.5,23.3,27.4,95.4,13.6,0.2,9.6,0.6,0.194
,서산,2011-08-17,34.459,23.2,22.4,24.3,98.6,13.5,0,10,0.09,0.019
,서산,2011-08-18,13.649,24.2,22.1,28.8,85,13.5,5.2,7.6,1.06,0.264
,서산,2011-08-19,13.918,22.7,21.3,25.5,91.1,13.5,0,9.5,0.5,0.136
,서산,2011-08-20,12.547,20.8,19,24.3,87.9,13.4,0.7,8.4,0.53,0.112
,서산,2011-08-21,35.528,22.8,19,29.7,80.4,13.4,9.4,4.6,1.13,0.245
,서산,2011-08-23,6.037,22.7,18.1,27.3,70.6,13.3,9,4.6,1.03,0.233
,서산,2011-08-24,5.764,22.7,18.9,26,71.1,13.3,2.9,8.5,0.79,0.2
,서산,2011-08-25,6.172,24.1,20.1,28.7,74.9,13.2,6.6,7.4,0.98,0.205
,서산,2011-08-26,7.907,24.7,22.3,28.6,73.5,13.2,3.9,7.6,0.85,0.183
,서산,2011-08-27,8.34,25,21,29.6,79.3,13.2,4.3,6.6,1.12,0.281
,서산,2011-08-28,18.061,25,22.2,29.4,81.8,13.1,1.8,6.5,0.99,0.251
,서산,2011-08-29,20.343,25,22.2,30.8,81,13.1,2.8,7.6,1.09,0.255
,서산,2011-08-30,17.475,25.3,22.3,30.8,82.6,13.1,1,8.6,0.69,0.141
,서산,2011-08-31,17.275,25.3,20.2,31.4,76.3,13,10.8,2.6,1.12,0.207
,서산,2011-09-01,29.554,24.4,18.9,29.7,76.9,13,10.5,0.4,1.12,0.197
,서산,2011-09-02,42.966,25.1,20.8,30.7,77.1,13,9.8,0.4,1.07,0.195
,서산,2011-09-03,8.658,24.2,19.7,29.8,63,12.9,10.9,0.9,1.23,0.221
,서산,2011-09-04,8.274,22.9,19.5,28,59.9,12.9,5.9,3.3,0.89,0.22
,서산,2011-09-05,8.7,21.7,17.3,27,71.4,12.8,11.3,0.5,0.93,0.224
,서산,2011-09-07,11.146,20,13.6,24.9,78.4,12.8,4.3,4.5,0.88,0.202
,서산,2011-09-08,8.605,19.9,18.1,24.6,75.6,12.7,2.3,9.1,0.47,0.118
,서산,2011-09-09,21.856,19,18,20.8,89.6,12.7,0,9.8,0.32,0.09
,서산,2011-09-10,23.844,20,18.1,22.9,82,12.6,0.5,9.5,0.59,0.177
,서산,2011-09-11,6.904,20.6,18.8,22.9,93.6,12.6,0,9.9,0.44,0.132
,서산,2011-09-12,12.905,22.8,20.5,27.2,81,12.6,7.4,8.1,0.99,0.255
,서산,2011-09-14,11.669,23.2,20,27.9,84.8,12.5,4.9,5,1,0.228
,서산,2011-09-15,10.026,23.7,19.3,28.7,80,12.5,10.6,2.5,1.16,0.228
,서산,2011-09-16,15.496,23.5,19.7,30.3,81.5,12.4,5.4,4.9,1.06,0.23
,서산,2011-09-17,25.813,24.4,20.5,30.5,81.3,12.4,6.1,4.6,0.89,0.173
,서산,2011-09-18,9.437,21.2,18,24.7,72.9,12.3,2.8,7.6,0.65,0.152
,서산,2011-09-19,4.494,16.9,15,18,68.6,12.3,0,8.4,0.35,0.086
,서산,2011-09-20,3.618,17.4,12.6,22.3,58.8,12.3,7.2,4.6,0.92,0.206
,서산,2011-09-21,5.329,17.5,12.7,22.5,57.3,12.2,10.4,1.6,0.79,0.194
,서산,2011-09-22,8.202,17,9.2,23.1,63.4,12.2,11.2,0,1.04,0.181
,서산,2011-09-23,12.559,17.3,10.8,24.5,76.1,12.2,9.9,0.4,1.02,0.174
,서산,2011-09-24,15.869,17.3,10.4,23.9,73.6,12.1,10.9,0,1.01,0.167
,서산,2011-09-25,23.544,17.9,11,25.6,76,12.1,9.4,1.5,0.93,0.164
,서산,2011-09-26,36.082,19.5,14.6,26.7,70.9,12,10.6,1,0.96,0.162
,서산,2011-09-27,22.005,18.6,12.2,25.8,64,12,11,0,1,0.17
,서산,2011-09-28,9.19,18.7,13.9,23.1,76.1,12,0.1,8.5,0.49,0.103
,서산,2011-09-29,8.365,16.7,15.7,17.8,94.4,11.9,0.1,9.6,0.16,0.03
,서산,2011-09-30,14.094,15.6,11.1,18.5,57.5,11.9,10.4,1.9,0.98,0.182
,서산,2011-10-01,5.579,12,6.6,17.1,71.4,11.8,6.7,4,0.85,0.166
,서산,2011-10-02,8.119,12.2,7.3,17.3,68,11.8,5.8,5.1,0.72,0.173
,서산,2011-10-03,7.758,11.6,4.7,19.4,65.4,11.8,10.7,0.5,0.9,0.164
,서산,2011-10-04,12.324,13.1,5.7,20.7,68.3,11.7,9.4,3.1,0.89,0.159
,서산,2011-10-05,9.866,14.6,9.9,21,70.3,11.7,5.7,5.5,0.77,0.156
,서산,2011-10-06,26.043,14.4,9.3,20.5,76.3,11.6,7.5,2.6,0.7,0.123
,서산,2011-10-07,18.519,13.2,7.1,20.6,77.9,11.6,8.6,0.5,0.82,0.133
,서산,2011-10-08,24.483,13.7,6.5,21.4,79.9,11.6,8.4,0.3,0.72,0.117
,서산,2011-10-09,35.606,14.7,9.5,21.2,80.3,11.5,4.4,5.1,0.56,0.107
,서산,2011-10-10,26.679,15,8.7,23,82.8,11.5,7.3,4.6,0.69,0.127
,서산,2011-10-11,14.053,14,7.9,21.4,77.3,11.5,9.9,1.5,0.86,0.149
,서산,2011-10-12,17.078,13.7,7.6,19.1,77.4,11.4,0.9,7,0.48,0.108
,서산,2011-10-13,39.606,14.7,7.7,23.1,72.8,11.4,9.4,2.5,0.76,0.134
,서산,2011-10-14,35.73,13.1,9.8,14.7,92.1,11.3,0,9,0.18,0.032
,서산,2011-10-15,30.979,13.7,9.4,19.1,89.9,11.3,0.6,9,0.35,0.077
,서산,2011-10-16,15.711,15.2,10.6,20,69,11.3,4.8,4.4,0.64,0.049
,서산,2011-10-17,10.649,10.4,5.2,16.1,63.6,11.2,10,0,0.78,0.117
,서산,2011-10-18,8.989,8.6,1.7,15,55.9,11.2,10.1,0,0.78,0.114
,서산,2011-10-19,18.78,12.3,4.3,20.4,57.6,11.2,10.1,1,0.75,0.114
,서산,2011-10-20,9.084,14.6,8.2,20.3,67.8,11.1,5.1,7,0.62,0.125
,서산,2011-10-21,9.493,16.2,11.2,19.8,69.5,11.1,1.3,8.3,0.44,0.071
,서산,2011-10-22,8.385,15.8,10.7,21.3,79.6,11.1,4.8,5.1,0.6,0.111
,서산,2011-10-23,16.794,15,9,21.8,83.9,11,3.5,7.6,0.53,0.106
,서산,2011-10-24,26.703,13.1,10.5,16,77.5,11,0,9.1,0.17,0.038
,서산,2011-10-25,9.632,8.2,3.1,11.9,53.3,10.9,9.9,0.3,0.74,0.118
,서산,2011-10-26,11.681,8.2,0.5,15.9,65.4,10.9,9.8,2.9,0.69,0.109
,서산,2011-10-27,18.489,10.4,3.4,18.4,67.6,10.9,7.2,4.6,0.67,0.116
,서산,2011-10-28,22.408,12.5,7.6,18.3,70.6,10.8,3.2,7.8,0.42,0.083
,서산,2011-10-29,47.102,12.4,9.7,16,88.5,10.8,1.7,7.6,0.39,0.07
,서산,2011-10-30,29.596,13.1,7.9,19.1,77.1,10.8,9.6,1.8,0.65,0.108
,서산,2011-10-31,36.819,13.7,5.6,21.1,65.8,10.7,8.3,2.4,0.58,0.106
,서산,2011-11-01,22.845,14.3,6.4,21.6,66.4,10.7,9.5,2.9,0.64,0.103
,서산,2011-11-02,41.197,15.4,11.4,21.9,66.1,10.7,3.6,6.9,0.49,0.098
,서산,2011-11-03,60.882,16.2,10.3,23.2,71.1,10.6,9.3,0.9,0.61,0.095
,서산,2011-11-04,57.53,18.4,12.7,25.4,78.5,10.6,5.2,7.1,0.52,0.091
